Driver,LapTime,Sector1Time,Sector2Time,Sector3Time
TSU,97.067,0 days 00:00:30.949000,0 days 00:00:42.066000,0 days 00:00:24.052000
TSU,99.042,0 days 00:00:31.511000,0 days 00:00:43.537000,0 days 00:00:23.994000
TSU,96.838,0 days 00:00:30.739000,0 days 00:00:42.138000,0 days 00:00:23.961000
TSU,96.672,0 days 00:00:30.741000,0 days 00:00:41.883000,0 days 00:00:24.048000
TSU,97.269,0 days 00:00:30.810000,0 days 00:00:42.254000,0 days 00:00:24.205000
TSU,97.473,0 days 00:00:30.742000,0 days 00:00:42.530000,0 days 00:00:24.201000
ALB,98.826,0 days 00:00:31.419000,0 days 00:00:43.106000,0 days 00:00:24.301000
ALB,98.507,0 days 00:00:31.002000,0 days 00:00:43.081000,0 days 00:00:24.424000
ALB,98.422,0 days 00:00:31.023000,0 days 00:00:43.007000,0 days 00:00:24.392000
ALB,98.509,0 days 00:00:31.049000,0 days 00:00:43.027000,0 days 00:00:24.433000
ALB,98.575,0 days 00:00:31.034000,0 days 00:00:43.141000,0 days 00:00:24.400000
ALB,98.971,0 days 00:00:31.498000,0 days 00:00:43.186000,0 days 00:00:24.287000
ALB,98.66,0 days 00:00:31.493000,0 days 00:00:42.899000,0 days 00:00:24.268000
ALB,98.652,0 days 00:00:31.458000,0 days 00:00:42.976000,0 days 00:00:24.218000
ALB,98.952,0 days 00:00:31.624000,0 days 00:00:42.955000,0 days 00:00:24.373000
ALB,98.835,0 days 00:00:31.490000,0 days 00:00:42.923000,0 days 00:00:24.422000
ALB,98.934,0 days 00:00:31.510000,0 days 00:00:43.065000,0 days 00:00:24.359000
ALB,98.823,0 days 00:00:31.569000,0 days 00:00:42.884000,0 days 00:00:24.370000
ALB,98.977,0 days 00:00:31.598000,0 days 00:00:42.931000,0 days 00:00:24.448000
ALB,101.171,0 days 00:00:31.510000,0 days 00:00:42.741000,0 days 00:00:26.920000
ALB,119.341,0 days 00:00:52.731000,0 days 00:00:42.591000,0 days 00:00:24.019000
ALB,97.392,0 days 00:00:30.812000,0 days 00:00:42.564000,0 days 00:00:24.016000
ALB,97.59,0 days 00:00:31.214000,0 days 00:00:42.369000,0 days 00:00:24.007000
ALB,97.763,0 days 00:00:31.357000,0 days 00:00:42.448000,0 days 00:00:23.958000
ALB,97.701,0 days 00:00:31.328000,0 days 00:00:42.379000,0 days 00:00:23.994000
ALB,97.918,0 days 00:00:31.227000,0 days 00:00:42.440000,0 days 00:00:24.251000
ALB,98.031,0 days 00:00:31.199000,0 days 00:00:42.733000,0 days 00:00:24.099000
ALB,97.869,0 days 00:00:31.296000,0 days 00:00:42.361000,0 days 00:00:24.212000
ALB,98.204,0 days 00:00:31.035000,0 days 00:00:42.857000,0 days 00:00:24.312000
ALB,98.226,0 days 00:00:31.095000,0 days 00:00:42.952000,0 days 00:00:24.179000
ALB,98.1,0 days 00:00:31.041000,0 days 00:00:42.821000,0 days 00:00:24.238000
ALB,98.296,0 days 00:00:31.029000,0 days 00:00:43.069000,0 days 00:00:24.198000
ALB,98.048,0 days 00:00:31.108000,0 days 00:00:42.692000,0 days 00:00:24.248000
ALB,97.879,0 days 00:00:31.127000,0 days 00:00:42.585000,0 days 00:00:24.167000
ALB,97.968,0 days 00:00:31.045000,0 days 00:00:42.634000,0 days 00:00:24.289000
ALB,98.135,0 days 00:00:31.093000,0 days 00:00:42.811000,0 days 00:00:24.231000
ALB,98.183,0 days 00:00:31.143000,0 days 00:00:42.707000,0 days 00:00:24.333000
ALB,98.346,0 days 00:00:31.537000,0 days 00:00:42.677000,0 days 00:00:24.132000
ALB,97.75,0 days 00:00:31.413000,0 days 00:00:42.368000,0 days 00:00:23.969000
ALB,97.767,0 days 00:00:31.295000,0 days 00:00:42.496000,0 days 00:00:23.976000
ALB,100.333,0 days 00:00:31.337000,0 days 00:00:42.433000,0 days 00:00:26.563000
ALB,117.632,0 days 00:00:52.093000,0 days 00:00:41.867000,0 days 00:00:23.672000
ALB,96.129,0 days 00:00:30.735000,0 days 00:00:41.742000,0 days 00:00:23.652000
ALB,95.856,0 days 00:00:30.737000,0 days 00:00:41.650000,0 days 00:00:23.469000
ALB,95.723,0 days 00:00:30.707000,0 days 00:00:41.503000,0 days 00:00:23.513000
ALB,95.885,0 days 00:00:30.746000,0 days 00:00:41.557000,0 days 00:00:23.582000
ALB,95.799,0 days 00:00:30.759000,0 days 00:00:41.498000,0 days 00:00:23.542000
ALB,95.766,0 days 00:00:30.760000,0 days 00:00:41.472000,0 days 00:00:23.534000
ALB,95.783,0 days 00:00:30.683000,0 days 00:00:41.497000,0 days 00:00:23.603000
ALB,95.758,0 days 00:00:30.607000,0 days 00:00:41.495000,0 days 00:00:23.656000
ALB,96.008,0 days 00:00:30.685000,0 days 00:00:41.635000,0 days 00:00:23.688000
ALB,96.026,0 days 00:00:30.827000,0 days 00:00:41.570000,0 days 00:00:23.629000
ALB,96.135,0 days 00:00:30.823000,0 days 00:00:41.628000,0 days 00:00:23.684000
ALB,97.102,0 days 00:00:30.816000,0 days 00:00:42.435000,0 days 00:00:23.851000
ALB,97.616,0 days 00:00:31.683000,0 days 00:00:42.121000,0 days 00:00:23.812000
ALB,97.493,0 days 00:00:30.773000,0 days 00:00:42.878000,0 days 00:00:23.842000
ALB,96.218,0 days 00:00:30.895000,0 days 00:00:41.580000,0 days 00:00:23.743000
ALB,96.308,0 days 00:00:30.817000,0 days 00:00:41.683000,0 days 00:00:23.808000
ALB,96.334,0 days 00:00:30.799000,0 days 00:00:41.741000,0 days 00:00:23.794000
ALB,96.593,0 days 00:00:30.861000,0 days 00:00:41.910000,0 days 00:00:23.822000
ALB,96.922,0 days 00:00:30.875000,0 days 00:00:42.085000,0 days 00:00:23.962000
HUL,130.911,0 days 00:01:04.092000,0 days 00:00:42.838000,0 days 00:00:23.981000
HUL,97.317,0 days 00:00:30.970000,0 days 00:00:42.434000,0 days 00:00:23.913000
HUL,97.349,0 days 00:00:30.901000,0 days 00:00:42.469000,0 days 00:00:23.979000
HUL,97.663,0 days 00:00:30.928000,0 days 00:00:42.706000,0 days 00:00:24.029000
HUL,97.896,0 days 00:00:31.013000,0 days 00:00:42.852000,0 days 00:00:24.031000
HUL,97.682,0 days 00:00:30.976000,0 days 00:00:42.750000,0 days 00:00:23.956000
HUL,97.82,0 days 00:00:31.038000,0 days 00:00:42.737000,0 days 00:00:24.045000
HUL,97.883,0 days 00:00:31.041000,0 days 00:00:42.691000,0 days 00:00:24.151000
HUL,98.37,0 days 00:00:31.372000,0 days 00:00:42.839000,0 days 00:00:24.159000
HUL,97.638,0 days 00:00:31,0 days 00:00:42.573000,0 days 00:00:24.065000
HUL,97.706,0 days 00:00:30.977000,0 days 00:00:42.629000,0 days 00:00:24.100000
HUL,97.801,0 days 00:00:31.025000,0 days 00:00:42.677000,0 days 00:00:24.099000
HUL,97.879,0 days 00:00:30.998000,0 days 00:00:42.630000,0 days 00:00:24.251000
HUL,98.11,0 days 00:00:31.168000,0 days 00:00:42.609000,0 days 00:00:24.333000
HUL,97.796,0 days 00:00:31.184000,0 days 00:00:42.535000,0 days 00:00:24.077000
HUL,97.891,0 days 00:00:31.181000,0 days 00:00:42.572000,0 days 00:00:24.138000
HUL,98.216,0 days 00:00:31.050000,0 days 00:00:42.946000,0 days 00:00:24.220000
HUL,97.862,0 days 00:00:31.070000,0 days 00:00:42.542000,0 days 00:00:24.250000
HUL,100.798,0 days 00:00:31.287000,0 days 00:00:42.578000,0 days 00:00:26.933000
HUL,118.699,0 days 00:00:51.920000,0 days 00:00:42.869000,0 days 00:00:23.910000
HUL,96.858,0 days 00:00:30.754000,0 days 00:00:42.343000,0 days 00:00:23.761000
HUL,96.725,0 days 00:00:30.667000,0 days 00:00:42.271000,0 days 00:00:23.787000
HUL,96.626,0 days 00:00:30.673000,0 days 00:00:42.224000,0 days 00:00:23.729000
HUL,96.652,0 days 00:00:30.667000,0 days 00:00:42.124000,0 days 00:00:23.861000
HUL,96.548,0 days 00:00:30.619000,0 days 00:00:42.152000,0 days 00:00:23.777000
HUL,96.647,0 days 00:00:30.719000,0 days 00:00:41.983000,0 days 00:00:23.945000
HUL,97.254,0 days 00:00:31.001000,0 days 00:00:42.310000,0 days 00:00:23.943000
HUL,96.837,0 days 00:00:30.844000,0 days 00:00:42.049000,0 days 00:00:23.944000
HUL,96.691,0 days 00:00:30.738000,0 days 00:00:41.973000,0 days 00:00:23.980000
HUL,96.578,0 days 00:00:30.717000,0 days 00:00:41.966000,0 days 00:00:23.895000
HUL,96.935,0 days 00:00:30.961000,0 days 00:00:41.987000,0 days 00:00:23.987000
HUL,96.784,0 days 00:00:30.819000,0 days 00:00:41.983000,0 days 00:00:23.982000
HUL,96.692,0 days 00:00:30.777000,0 days 00:00:41.947000,0 days 00:00:23.968000
HUL,96.959,0 days 00:00:30.812000,0 days 00:00:42.040000,0 days 00:00:24.107000
HUL,96.795,0 days 00:00:30.860000,0 days 00:00:41.931000,0 days 00:00:24.004000
HUL,96.723,0 days 00:00:30.847000,0 days 00:00:41.940000,0 days 00:00:23.936000
HUL,100.083,0 days 00:00:32.593000,0 days 00:00:42.653000,0 days 00:00:24.837000
HUL,97.476,0 days 00:00:30.911000,0 days 00:00:42.495000,0 days 00:00:24.070000
HUL,97.088,0 days 00:00:30.911000,0 days 00:00:42.126000,0 days 00:00:24.051000
HUL,99.569,0 days 00:00:30.889000,0 days 00:00:42.038000,0 days 00:00:26.642000
HUL,116.108,0 days 00:00:50.894000,0 days 00:00:41.664000,0 days 00:00:23.550000
HUL,95.76,0 days 00:00:30.369000,0 days 00:00:41.852000,0 days 00:00:23.539000
HUL,95.59,0 days 00:00:30.232000,0 days 00:00:41.871000,0 days 00:00:23.487000
HUL,95.119,0 days 00:00:30.234000,0 days 00:00:41.321000,0 days 00:00:23.564000
HUL,94.834,0 days 00:00:30.170000,0 days 00:00:41.145000,0 days 00:00:23.519000
HUL,95.226,0 days 00:00:30.362000,0 days 00:00:41.251000,0 days 00:00:23.613000
HUL,95.146,0 days 00:00:30.228000,0 days 00:00:41.355000,0 days 00:00:23.563000
HUL,95.494,0 days 00:00:30.323000,0 days 00:00:41.489000,0 days 00:00:23.682000
HUL,95.167,0 days 00:00:30.130000,0 days 00:00:41.402000,0 days 00:00:23.635000
HUL,95.529,0 days 00:00:30.411000,0 days 00:00:41.374000,0 days 00:00:23.744000
HUL,95.921,0 days 00:00:30.525000,0 days 00:00:41.612000,0 days 00:00:23.784000
HUL,95.994,0 days 00:00:30.629000,0 days 00:00:41.595000,0 days 00:00:23.770000
HUL,95.786,0 days 00:00:30.557000,0 days 00:00:41.436000,0 days 00:00:23.793000
HUL,95.736,0 days 00:00:30.629000,0 days 00:00:41.384000,0 days 00:00:23.723000
HUL,95.602,0 days 00:00:30.546000,0 days 00:00:41.304000,0 days 00:00:23.752000
OCO,99.094,0 days 00:00:32.005000,0 days 00:00:42.719000,0 days 00:00:24.370000
OCO,98.771,0 days 00:00:31.255000,0 days 00:00:43.007000,0 days 00:00:24.509000
OCO,98.625,0 days 00:00:31.246000,0 days 00:00:42.915000,0 days 00:00:24.464000
OCO,98.64,0 days 00:00:31.171000,0 days 00:00:42.891000,0 days 00:00:24.578000
OCO,98.874,0 days 00:00:31.245000,0 days 00:00:42.978000,0 days 00:00:24.651000
OCO,99.152,0 days 00:00:31.404000,0 days 00:00:43.089000,0 days 00:00:24.659000
OCO,99.422,0 days 00:00:31.252000,0 days 00:00:43.382000,0 days 00:00:24.788000
OCO,99.312,0 days 00:00:31.189000,0 days 00:00:43.409000,0 days 00:00:24.714000
OCO,101.642,0 days 00:00:31.308000,0 days 00:00:42.956000,0 days 00:00:27.378000
OCO,119.014,0 days 00:00:52.676000,0 days 00:00:42.347000,0 days 00:00:23.991000
OCO,97.599,0 days 00:00:31.175000,0 days 00:00:42.399000,0 days 00:00:24.025000
OCO,97.363,0 days 00:00:31.319000,0 days 00:00:42.140000,0 days 00:00:23.904000
OCO,97.537,0 days 00:00:31.174000,0 days 00:00:42.329000,0 days 00:00:24.034000
OCO,97.843,0 days 00:00:31.282000,0 days 00:00:42.383000,0 days 00:00:24.178000
OCO,97.902,0 days 00:00:31.350000,0 days 00:00:42.448000,0 days 00:00:24.104000
OCO,98.911,0 days 00:00:31.653000,0 days 00:00:43.083000,0 days 00:00:24.175000
OCO,98.12,0 days 00:00:31.120000,0 days 00:00:42.845000,0 days 00:00:24.155000
OCO,98.332,0 days 00:00:31.570000,0 days 00:00:42.478000,0 days 00:00:24.284000
OCO,98.185,0 days 00:00:31.445000,0 days 00:00:42.472000,0 days 00:00:24.268000
OCO,99.363,0 days 00:00:31.900000,0 days 00:00:43.094000,0 days 00:00:24.369000
OCO,98.655,0 days 00:00:31.553000,0 days 00:00:42.777000,0 days 00:00:24.325000
OCO,98.407,0 days 00:00:31.490000,0 days 00:00:42.677000,0 days 00:00:24.240000
OCO,98.42,0 days 00:00:31.474000,0 days 00:00:42.691000,0 days 00:00:24.255000
OCO,98.494,0 days 00:00:31.546000,0 days 00:00:42.700000,0 days 00:00:24.248000
OCO,98.665,0 days 00:00:31.521000,0 days 00:00:42.891000,0 days 00:00:24.253000
OCO,98.549,0 days 00:00:31.543000,0 days 00:00:42.749000,0 days 00:00:24.257000
OCO,98.372,0 days 00:00:31.492000,0 days 00:00:42.678000,0 days 00:00:24.202000
OCO,98.556,0 days 00:00:31.562000,0 days 00:00:42.663000,0 days 00:00:24.331000
OCO,101.21,0 days 00:00:31.546000,0 days 00:00:42.700000,0 days 00:00:26.964000
OCO,119.322,0 days 00:00:52.935000,0 days 00:00:42.397000,0 days 00:00:23.990000
OCO,96.887,0 days 00:00:31.059000,0 days 00:00:41.959000,0 days 00:00:23.869000
OCO,96.704,0 days 00:00:30.989000,0 days 00:00:41.875000,0 days 00:00:23.840000
OCO,96.226,0 days 00:00:30.898000,0 days 00:00:41.549000,0 days 00:00:23.779000
OCO,96.354,0 days 00:00:31.008000,0 days 00:00:41.594000,0 days 00:00:23.752000
OCO,97.229,0 days 00:00:31.212000,0 days 00:00:42.148000,0 days 00:00:23.869000
OCO,96.58,0 days 00:00:31.059000,0 days 00:00:41.755000,0 days 00:00:23.766000
OCO,96.814,0 days 00:00:31.070000,0 days 00:00:41.869000,0 days 00:00:23.875000
OCO,96.552,0 days 00:00:31.088000,0 days 00:00:41.717000,0 days 00:00:23.747000
OCO,96.608,0 days 00:00:31.053000,0 days 00:00:41.754000,0 days 00:00:23.801000
OCO,96.621,0 days 00:00:31.034000,0 days 00:00:41.826000,0 days 00:00:23.761000
OCO,96.592,0 days 00:00:31.025000,0 days 00:00:41.766000,0 days 00:00:23.801000
OCO,96.679,0 days 00:00:31.035000,0 days 00:00:41.852000,0 days 00:00:23.792000
OCO,96.649,0 days 00:00:31.094000,0 days 00:00:41.772000,0 days 00:00:23.783000
OCO,98.049,0 days 00:00:31.188000,0 days 00:00:43.027000,0 days 00:00:23.834000
OCO,96.975,0 days 00:00:31.151000,0 days 00:00:42.048000,0 days 00:00:23.776000
OCO,96.656,0 days 00:00:31.026000,0 days 00:00:41.861000,0 days 00:00:23.769000
OCO,97.117,0 days 00:00:31.177000,0 days 00:00:42.045000,0 days 00:00:23.895000
OCO,97.726,0 days 00:00:31.483000,0 days 00:00:42.304000,0 days 00:00:23.939000
OCO,97.784,0 days 00:00:31.552000,0 days 00:00:42.293000,0 days 00:00:23.939000
OCO,97.091,0 days 00:00:31.083000,0 days 00:00:42.138000,0 days 00:00:23.870000
OCO,98.631,0 days 00:00:31.094000,0 days 00:00:42.116000,0 days 00:00:25.421000
OCO,97.145,0 days 00:00:31.023000,0 days 00:00:42.181000,0 days 00:00:23.941000
OCO,98.707,0 days 00:00:32.402000,0 days 00:00:42.373000,0 days 00:00:23.932000
OCO,97.393,0 days 00:00:31.146000,0 days 00:00:42.266000,0 days 00:00:23.981000
OCO,97.415,0 days 00:00:31.133000,0 days 00:00:42.224000,0 days 00:00:24.058000
GAS,99.059,0 days 00:00:31.860000,0 days 00:00:42.743000,0 days 00:00:24.456000
GAS,98.744,0 days 00:00:31.254000,0 days 00:00:42.848000,0 days 00:00:24.642000
GAS,98.503,0 days 00:00:31.305000,0 days 00:00:42.705000,0 days 00:00:24.493000
GAS,98.664,0 days 00:00:31.344000,0 days 00:00:42.718000,0 days 00:00:24.602000
GAS,99.099,0 days 00:00:31.457000,0 days 00:00:42.995000,0 days 00:00:24.647000
GAS,99.078,0 days 00:00:31.353000,0 days 00:00:43.110000,0 days 00:00:24.615000
GAS,99.287,0 days 00:00:31.210000,0 days 00:00:43.311000,0 days 00:00:24.766000
GAS,99.452,0 days 00:00:31.400000,0 days 00:00:43.321000,0 days 00:00:24.731000
GAS,98.929,0 days 00:00:31.383000,0 days 00:00:43.016000,0 days 00:00:24.530000
GAS,98.656,0 days 00:00:31.329000,0 days 00:00:42.886000,0 days 00:00:24.441000
GAS,101.456,0 days 00:00:31.328000,0 days 00:00:42.787000,0 days 00:00:27.341000
GAS,124.565,0 days 00:00:57.710000,0 days 00:00:42.728000,0 days 00:00:24.127000
GAS,97.689,0 days 00:00:31.440000,0 days 00:00:42.233000,0 days 00:00:24.016000
GAS,97.492,0 days 00:00:30.978000,0 days 00:00:42.383000,0 days 00:00:24.131000
GAS,97.521,0 days 00:00:30.874000,0 days 00:00:42.396000,0 days 00:00:24.251000
GAS,97.949,0 days 00:00:31.153000,0 days 00:00:42.548000,0 days 00:00:24.248000
GAS,97.791,0 days 00:00:30.980000,0 days 00:00:42.450000,0 days 00:00:24.361000
GAS,97.702,0 days 00:00:30.968000,0 days 00:00:42.470000,0 days 00:00:24.264000
GAS,98.036,0 days 00:00:31.193000,0 days 00:00:42.487000,0 days 00:00:24.356000
GAS,98.094,0 days 00:00:31.173000,0 days 00:00:42.541000,0 days 00:00:24.380000
GAS,97.868,0 days 00:00:31.145000,0 days 00:00:42.536000,0 days 00:00:24.187000
GAS,98.104,0 days 00:00:31.195000,0 days 00:00:42.586000,0 days 00:00:24.323000
GAS,98.192,0 days 00:00:31.232000,0 days 00:00:42.570000,0 days 00:00:24.390000
GAS,98.16,0 days 00:00:31.096000,0 days 00:00:42.716000,0 days 00:00:24.348000
GAS,98.379,0 days 00:00:31.256000,0 days 00:00:42.673000,0 days 00:00:24.450000
GAS,98.4,0 days 00:00:31.171000,0 days 00:00:42.747000,0 days 00:00:24.482000
GAS,98.615,0 days 00:00:31.351000,0 days 00:00:42.788000,0 days 00:00:24.476000
GAS,98.55,0 days 00:00:31.301000,0 days 00:00:42.807000,0 days 00:00:24.442000
GAS,98.832,0 days 00:00:31.368000,0 days 00:00:42.942000,0 days 00:00:24.522000
GAS,100.432,0 days 00:00:31.182000,0 days 00:00:42.455000,0 days 00:00:26.795000
GAS,119.77,0 days 00:00:53.980000,0 days 00:00:41.978000,0 days 00:00:23.812000
GAS,96.112,0 days 00:00:30.887000,0 days 00:00:41.506000,0 days 00:00:23.719000
GAS,96.622,0 days 00:00:31.142000,0 days 00:00:41.747000,0 days 00:00:23.733000
GAS,96.313,0 days 00:00:31.058000,0 days 00:00:41.573000,0 days 00:00:23.682000
GAS,96.45,0 days 00:00:31.034000,0 days 00:00:41.612000,0 days 00:00:23.804000
GAS,96.629,0 days 00:00:31.148000,0 days 00:00:41.595000,0 days 00:00:23.886000
GAS,96.802,0 days 00:00:31.122000,0 days 00:00:41.764000,0 days 00:00:23.916000
GAS,96.537,0 days 00:00:31.022000,0 days 00:00:41.700000,0 days 00:00:23.815000
GAS,96.742,0 days 00:00:31.023000,0 days 00:00:41.793000,0 days 00:00:23.926000
GAS,96.571,0 days 00:00:30.968000,0 days 00:00:41.751000,0 days 00:00:23.852000
GAS,96.631,0 days 00:00:30.980000,0 days 00:00:41.740000,0 days 00:00:23.911000
GAS,99.291,0 days 00:00:31.165000,0 days 00:00:41.852000,0 days 00:00:26.274000
GAS,116.481,0 days 00:00:51.887000,0 days 00:00:41.099000,0 days 00:00:23.495000
GAS,94.805,0 days 00:00:30.509000,0 days 00:00:40.913000,0 days 00:00:23.383000
GAS,95.293,0 days 00:00:30.758000,0 days 00:00:41.137000,0 days 00:00:23.398000
GAS,95.341,0 days 00:00:30.735000,0 days 00:00:41.065000,0 days 00:00:23.541000
GAS,95.411,0 days 00:00:30.776000,0 days 00:00:41.156000,0 days 00:00:23.479000
GAS,95.511,0 days 00:00:30.710000,0 days 00:00:41.288000,0 days 00:00:23.513000
GAS,95.228,0 days 00:00:30.647000,0 days 00:00:41.016000,0 days 00:00:23.565000
GAS,95.334,0 days 00:00:30.673000,0 days 00:00:41.111000,0 days 00:00:23.550000
GAS,95.511,0 days 00:00:30.714000,0 days 00:00:41.158000,0 days 00:00:23.639000
GAS,95.389,0 days 00:00:30.600000,0 days 00:00:41.223000,0 days 00:00:23.566000
GAS,95.853,0 days 00:00:30.833000,0 days 00:00:41.349000,0 days 00:00:23.671000
GAS,95.908,0 days 00:00:30.912000,0 days 00:00:41.329000,0 days 00:00:23.667000
GAS,96.086,0 days 00:00:30.888000,0 days 00:00:41.288000,0 days 00:00:23.910000
BOT,98.259,0 days 00:00:31.351000,0 days 00:00:42.663000,0 days 00:00:24.245000
BOT,98.837,0 days 00:00:31.119000,0 days 00:00:43.321000,0 days 00:00:24.397000
BOT,98.643,0 days 00:00:31.127000,0 days 00:00:43.121000,0 days 00:00:24.395000
BOT,100.087,0 days 00:00:31.083000,0 days 00:00:44.295000,0 days 00:00:24.709000
BOT,99.206,0 days 00:00:31.184000,0 days 00:00:43.504000,0 days 00:00:24.518000
BOT,98.654,0 days 00:00:31.034000,0 days 00:00:43.072000,0 days 00:00:24.548000
BOT,98.968,0 days 00:00:30.959000,0 days 00:00:43.356000,0 days 00:00:24.653000
BOT,99.425,0 days 00:00:31.373000,0 days 00:00:43.349000,0 days 00:00:24.703000
BOT,99.112,0 days 00:00:31.409000,0 days 00:00:43.189000,0 days 00:00:24.514000
BOT,99.187,0 days 00:00:31.524000,0 days 00:00:43.182000,0 days 00:00:24.481000
BOT,103.145,0 days 00:00:31.822000,0 days 00:00:43.874000,0 days 00:00:27.449000
BOT,121.081,0 days 00:00:54.410000,0 days 00:00:42.543000,0 days 00:00:24.128000
BOT,96.454,0 days 00:00:30.501000,0 days 00:00:42.067000,0 days 00:00:23.886000
BOT,97.287,0 days 00:00:31.063000,0 days 00:00:42.254000,0 days 00:00:23.970000
BOT,97.718,0 days 00:00:31.204000,0 days 00:00:42.422000,0 days 00:00:24.092000
BOT,97.765,0 days 00:00:31.183000,0 days 00:00:42.454000,0 days 00:00:24.128000
BOT,97.918,0 days 00:00:31.142000,0 days 00:00:42.597000,0 days 00:00:24.179000
BOT,97.662,0 days 00:00:30.897000,0 days 00:00:42.483000,0 days 00:00:24.282000
BOT,98.285,0 days 00:00:31.078000,0 days 00:00:42.852000,0 days 00:00:24.355000
BOT,97.73,0 days 00:00:31.020000,0 days 00:00:42.534000,0 days 00:00:24.176000
BOT,97.998,0 days 00:00:31.340000,0 days 00:00:42.454000,0 days 00:00:24.204000
BOT,98.18,0 days 00:00:31.375000,0 days 00:00:42.575000,0 days 00:00:24.230000
BOT,98.146,0 days 00:00:31.186000,0 days 00:00:42.705000,0 days 00:00:24.255000
BOT,98.262,0 days 00:00:31.299000,0 days 00:00:42.697000,0 days 00:00:24.266000
BOT,98.308,0 days 00:00:31.266000,0 days 00:00:42.752000,0 days 00:00:24.290000
BOT,98.426,0 days 00:00:31.325000,0 days 00:00:42.741000,0 days 00:00:24.360000
BOT,98.595,0 days 00:00:31.285000,0 days 00:00:42.889000,0 days 00:00:24.421000
BOT,98.654,0 days 00:00:31.344000,0 days 00:00:42.981000,0 days 00:00:24.329000
BOT,101.252,0 days 00:00:31.469000,0 days 00:00:42.763000,0 days 00:00:27.020000
BOT,96.763,0 days 00:00:30.988000,0 days 00:00:42.106000,0 days 00:00:23.669000
BOT,96.202,0 days 00:00:30.950000,0 days 00:00:41.558000,0 days 00:00:23.694000
BOT,98.009,0 days 00:00:32.250000,0 days 00:00:42.108000,0 days 00:00:23.651000
BOT,96.578,0 days 00:00:30.892000,0 days 00:00:41.986000,0 days 00:00:23.700000
BOT,96.792,0 days 00:00:30.800000,0 days 00:00:41.963000,0 days 00:00:24.029000
BOT,98.008,0 days 00:00:31.511000,0 days 00:00:42.240000,0 days 00:00:24.257000
BOT,97.774,0 days 00:00:31.497000,0 days 00:00:42.346000,0 days 00:00:23.931000
BOT,97.189,0 days 00:00:31.047000,0 days 00:00:42.287000,0 days 00:00:23.855000
BOT,97.393,0 days 00:00:30.903000,0 days 00:00:42.672000,0 days 00:00:23.818000
BOT,96.437,0 days 00:00:30.804000,0 days 00:00:41.851000,0 days 00:00:23.782000
BOT,96.374,0 days 00:00:30.900000,0 days 00:00:41.717000,0 days 00:00:23.757000
