Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,temperature,season_points,wet_performance_factor
STR,98.175,31.109,42.935,24.131,30,77,0.5
STR,97.826,31.057,42.668,24.101,30,78,0.5
STR,98.138,31.071,42.831,24.236,30,79,0.5
STR,97.994,31.105,42.77,24.119,30,80,0.5
STR,98.133,31.156,42.759,24.218,30,81,0.5
STR,100.71,31.196,42.791,26.723,30,82,0.5
STR,116.64,51.64,41.554,23.446,30,83,0.5
STR,95.854,30.749,41.609,23.496,30,84,0.5
STR,95.632,30.429,41.682,23.521,30,85,0.5
STR,96.202,30.622,41.79,23.79,30,86,0.5
STR,95.821,30.248,41.8,23.773,30,87,0.5
STR,96.349,30.607,42.088,23.654,30,88,0.5
STR,96.332,30.969,41.709,23.654,30,89,0.5
STR,96.242,30.837,41.766,23.639,30,90,0.5
STR,96.086,30.694,41.748,23.644,30,91,0.5
STR,95.987,30.676,41.775,23.536,30,92,0.5
STR,96.364,30.776,41.926,23.662,30,93,0.5
STR,96.353,30.792,41.959,23.602,30,94,0.5
STR,96.485,30.896,41.927,23.662,30,95,0.5
STR,96.322,30.877,41.749,23.696,30,96,0.5
STR,96.343,30.774,41.917,23.652,30,97,0.5
STR,96.304,30.843,41.859,23.602,30,98,0.5
STR,96.564,30.788,42.023,23.753,30,99,0.5
STR,96.243,30.712,41.834,23.697,30,100,0.5
STR,96.379,30.808,41.882,23.689,30,101,0.5
STR,96.298,30.835,41.744,23.719,30,102,0.5
STR,97.325,31.346,42.156,23.823,30,103,0.5
STR,96.871,30.92,42.119,23.832,30,104,0.5
STR,96.541,30.808,41.978,23.755,30,105,0.5
STR,96.763,30.882,42.075,23.806,30,106,0.5
STR,96.934,31.144,42.016,23.774,30,107,0.5
STR,96.64,30.894,42.017,23.729,30,108,0.5
STR,96.693,30.938,41.971,23.784,30,109,0.5
STR,96.68,30.92,41.999,23.761,30,110,0.5
STR,96.582,30.87,41.951,23.761,30,111,0.5
STR,97.335,30.994,42.237,24.104,30,112,0.5
ZHO,98.92,31.452,43.135,24.333,30,56,0.5
ZHO,98.582,31.044,43.084,24.454,30,57,0.5
ZHO,98.428,30.977,43.004,24.447,30,58,0.5
ZHO,98.798,31.116,43.178,24.504,30,59,0.5
ZHO,98.488,30.86,43.064,24.564,30,60,0.5
ZHO,99.517,31.488,43.47,24.559,30,61,0.5
ZHO,99.646,31.786,43.138,24.722,30,62,0.5
ZHO,101.849,31.33,43.094,27.425,30,63,0.5
ZHO,119.328,53.287,42.225,23.816,30,64,0.5
ZHO,96.365,30.815,41.738,23.812,30,65,0.5
ZHO,96.995,31.006,42.207,23.782,30,66,0.5
ZHO,97.436,30.982,42.435,24.019,30,67,0.5
ZHO,97.482,31.086,42.431,23.965,30,68,0.5
ZHO,97.5,31.03,42.429,24.041,30,69,0.5
ZHO,97.659,31.166,42.398,24.095,30,70,0.5
ZHO,98.475,31.431,42.856,24.188,30,71,0.5
ZHO,97.552,30.919,42.585,24.048,30,72,0.5
ZHO,97.652,30.887,42.658,24.107,30,73,0.5
ZHO,97.749,31.239,42.477,24.033,30,74,0.5
ZHO,97.947,31.22,42.705,24.022,30,75,0.5
ZHO,97.852,31.171,42.584,24.097,30,76,0.5
ZHO,97.788,31.092,42.647,24.049,30,77,0.5
ZHO,97.894,31.14,42.602,24.152,30,78,0.5
ZHO,97.883,31.246,42.532,24.105,30,79,0.5
ZHO,97.995,31.266,42.658,24.071,30,80,0.5
ZHO,98.053,31.367,42.594,24.092,30,81,0.5
ZHO,100.675,31.279,42.58,26.816,30,82,0.5
ZHO,117.076,52.137,41.43,23.509,30,83,0.5
ZHO,95.458,30.674,41.19,23.594,30,84,0.5
ZHO,96.297,30.846,41.644,23.807,30,85,0.5
ZHO,96.048,30.646,41.735,23.667,30,86,0.5
ZHO,97.971,31.535,42.387,24.049,30,87,0.5
ZHO,96.518,30.678,41.938,23.902,30,88,0.5
ZHO,96.546,30.612,41.954,23.98,30,89,0.5
ZHO,96.931,31.09,41.967,23.874,30,90,0.5
ZHO,96.805,30.874,42.13,23.801,30,91,0.5
ZHO,96.857,30.915,42.149,23.793,30,92,0.5
ZHO,96.637,30.904,42.006,23.727,30,93,0.5
ZHO,96.683,30.839,42.094,23.75,30,94,0.5
ZHO,96.695,30.827,42.096,23.772,30,95,0.5
ZHO,96.652,31.038,41.86,23.754,30,96,0.5
ZHO,96.771,30.877,42.071,23.823,30,97,0.5
ZHO,97.417,31.361,42.115,23.941,30,98,0.5
ZHO,96.68,30.867,41.919,23.894,30,99,0.5
ZHO,96.741,30.966,41.922,23.853,30,100,0.5
ZHO,96.561,30.934,41.792,23.835,30,101,0.5
ZHO,96.654,30.98,41.82,23.854,30,102,0.5
ZHO,96.72,30.9,41.995,23.825,30,103,0.5
ZHO,96.792,31.035,41.87,23.887,30,104,0.5
ZHO,97.042,31.065,42.026,23.951,30,105,0.5
ZHO,97.394,31.205,42.19,23.999,30,106,0.5
ZHO,97.141,31.11,42.136,23.895,30,107,0.5
ZHO,98.389,31.253,43.116,24.02,30,108,0.5
ZHO,97.383,31.123,42.185,24.075,30,109,0.5
ZHO,97.333,31.22,42.156,23.957,30,110,0.5
MAG,98.911,31.591,43.075,24.245,30,56,0.5
MAG,98.399,30.969,43.118,24.312,30,57,0.5
MAG,98.497,30.993,42.992,24.512,30,58,0.5
MAG,98.576,31.066,43.108,24.402,30,59,0.5
MAG,98.529,30.952,43.041,24.536,30,60,0.5
MAG,100.058,32.132,43.112,24.814,30,61,0.5
MAG,99.172,31.557,43.072,24.543,30,62,0.5
MAG,98.861,31.383,42.932,24.546,30,63,0.5
MAG,98.747,31.307,42.925,24.515,30,64,0.5
MAG,101.088,31.311,42.714,27.063,30,65,0.5
MAG,119.682,53.306,42.365,24.011,30,66,0.5
MAG,96.89,30.905,41.951,24.034,30,67,0.5
MAG,97.59,30.826,42.424,24.34,30,68,0.5
MAG,98.332,31.154,42.886,24.292,30,69,0.5
MAG,97.749,30.774,42.696,24.279,30,70,0.5
MAG,98.282,30.953,42.957,24.372,30,71,0.5
MAG,97.583,30.69,42.526,24.367,30,72,0.5
MAG,97.792,30.82,42.677,24.295,30,73,0.5
MAG,98.062,31.168,42.636,24.258,30,74,0.5
MAG,98.01,31.041,42.738,24.231,30,75,0.5
MAG,98.147,31.214,42.628,24.305,30,76,0.5
MAG,98.293,31.284,42.627,24.382,30,77,0.5
MAG,98.156,31.155,42.693,24.308,30,78,0.5
MAG,98.29,31.368,42.696,24.226,30,79,0.5
MAG,98.093,31.173,42.528,24.392,30,80,0.5
MAG,98.226,31.201,42.67,24.355,30,81,0.5
MAG,97.936,31.209,42.495,24.232,30,82,0.5
MAG,97.965,31.197,42.504,24.264,30,83,0.5
MAG,98.04,31.138,42.655,24.247,30,84,0.5
MAG,98.0,31.181,42.628,24.191,30,85,0.5
MAG,100.565,31.273,42.416,26.876,30,86,0.5
MAG,116.655,51.473,41.575,23.607,30,87,0.5
MAG,95.57,30.532,41.409,23.629,30,88,0.5
MAG,95.698,30.538,41.44,23.72,30,89,0.5
MAG,95.851,30.227,41.898,23.726,30,90,0.5
MAG,95.741,30.546,41.491,23.704,30,91,0.5
MAG,96.042,30.724,41.576,23.742,30,92,0.5
MAG,95.876,30.654,41.474,23.748,30,93,0.5
MAG,96.071,30.623,41.738,23.71,30,94,0.5
MAG,96.34,30.645,41.845,23.85,30,95,0.5
MAG,96.31,30.72,41.743,23.847,30,96,0.5
MAG,96.232,30.709,41.74,23.783,30,97,0.5
MAG,96.249,30.647,41.679,23.923,30,98,0.5
MAG,96.349,30.692,41.776,23.881,30,99,0.5
MAG,96.446,30.713,41.779,23.954,30,100,0.5
MAG,96.454,30.753,41.74,23.961,30,101,0.5
MAG,96.679,30.865,41.817,23.997,30,102,0.5
MAG,96.842,30.909,41.991,23.942,30,103,0.5
MAG,97.035,30.969,42.041,24.025,30,104,0.5
MAG,96.929,30.98,42.05,23.899,30,105,0.5
MAG,96.93,30.91,41.964,24.056,30,106,0.5
MAG,97.958,30.951,43.013,23.994,30,107,0.5
MAG,96.89,30.682,42.093,24.115,30,108,0.5
MAG,97.457,31.014,42.356,24.087,30,109,0.5
MAG,97.584,31.04,42.465,24.079,30,110,0.5
RIC,99.509,31.662,43.353,24.494,30,56,0.5
RIC,98.76,30.965,43.32,24.475,30,57,0.5
RIC,98.61,30.922,43.207,24.481,30,58,0.5
RIC,98.704,30.98,43.2,24.524,30,59,0.5
RIC,98.689,31.046,43.099,24.544,30,60,0.5
RIC,99.193,31.372,43.289,24.532,30,61,0.5
RIC,99.529,31.254,43.578,24.697,30,62,0.5
RIC,99.338,31.173,43.519,24.646,30,63,0.5
RIC,98.782,31.211,43.104,24.467,30,64,0.5
RIC,99.033,31.472,43.08,24.481,30,65,0.5
RIC,98.893,31.451,42.949,24.493,30,66,0.5
RIC,102.173,31.46,42.967,27.746,30,67,0.5
RIC,119.408,52.992,42.487,23.929,30,68,0.5
RIC,97.07,31.083,42.053,23.934,30,69,0.5
RIC,97.176,30.966,42.237,23.973,30,70,0.5
RIC,97.29,30.789,42.42,24.081,30,71,0.5
RIC,97.7,30.949,42.517,24.234,30,72,0.5
RIC,98.35,31.051,42.983,24.316,30,73,0.5
RIC,97.865,31.036,42.538,24.291,30,74,0.5
RIC,97.392,30.941,42.318,24.133,30,75,0.5
RIC,97.75,31.102,42.461,24.187,30,76,0.5
RIC,97.772,31.019,42.572,24.181,30,77,0.5
RIC,97.766,30.983,42.559,24.224,30,78,0.5
RIC,97.973,31.017,42.663,24.293,30,79,0.5
RIC,98.029,30.982,42.682,24.365,30,80,0.5
RIC,98.152,31.268,42.576,24.308,30,81,0.5
RIC,98.045,31.076,42.66,24.309,30,82,0.5
RIC,97.96,31.066,42.637,24.257,30,83,0.5
RIC,97.978,31.075,42.576,24.327,30,84,0.5
RIC,98.154,31.167,42.688,24.299,30,85,0.5
RIC,98.025,31.075,42.662,24.288,30,86,0.5
RIC,98.15,31.113,42.69,24.347,30,87,0.5
RIC,98.246,31.246,42.766,24.234,30,88,0.5
RIC,100.595,31.087,42.747,26.761,30,89,0.5
RIC,116.995,51.904,41.57,23.521,30,90,0.5
RIC,95.163,30.422,41.226,23.515,30,91,0.5
RIC,95.46,30.496,41.41,23.554,30,92,0.5
RIC,95.475,30.559,41.392,23.524,30,93,0.5
RIC,95.578,30.49,41.513,23.575,30,94,0.5
RIC,95.644,30.564,41.478,23.602,30,95,0.5
RIC,95.338,30.484,41.238,23.616,30,96,0.5
RIC,95.56,30.537,41.389,23.634,30,97,0.5
RIC,95.49,30.541,41.29,23.659,30,98,0.5
RIC,95.57,30.497,41.402,23.671,30,99,0.5
RIC,95.507,30.443,41.378,23.686,30,100,0.5
RIC,95.831,30.566,41.534,23.731,30,101,0.5
RIC,96.236,30.638,41.744,23.854,30,102,0.5
RIC,96.442,30.63,41.795,24.017,30,103,0.5
RIC,96.609,30.398,42.122,24.089,30,104,0.5
RIC,97.103,30.775,42.193,24.135,30,105,0.5
RIC,97.529,30.569,41.854,25.106,30,106,0.5
RIC,96.745,30.797,41.954,23.994,30,107,0.5
RIC,96.661,30.374,42.197,24.09,30,108,0.5
RIC,97.375,30.713,42.581,24.081,30,109,0.5
RIC,97.662,30.726,42.755,24.181,30,110,0.5
TSU,98.689,31.675,42.717,24.297,30,57,0.5
TSU,98.431,30.989,43.073,24.369,30,58,0.5
TSU,98.31,31.025,42.992,24.293,30,59,0.5
TSU,98.321,31.023,42.98,24.318,30,60,0.5
TSU,98.361,31.132,42.949,24.28,30,61,0.5
TSU,98.364,31.121,42.887,24.356,30,62,0.5
TSU,98.513,31.298,42.871,24.344,30,63,0.5
TSU,98.554,31.329,42.861,24.364,30,64,0.5
TSU,98.912,31.476,43.062,24.374,30,65,0.5
TSU,98.799,31.342,43.015,24.442,30,66,0.5
TSU,98.769,31.398,43.001,24.37,30,67,0.5
TSU,98.86,31.511,42.985,24.364,30,68,0.5
TSU,101.138,31.394,42.967,26.777,30,69,0.5
TSU,119.588,52.618,42.949,24.021,30,70,0.5
TSU,97.516,30.895,42.677,23.944,30,71,0.5
TSU,97.482,30.908,42.625,23.949,30,72,0.5
TSU,97.359,30.973,42.336,24.05,30,73,0.5
TSU,97.396,31.096,42.262,24.038,30,74,0.5
TSU,97.766,31.229,42.359,24.178,30,75,0.5
TSU,97.777,31.144,42.57,24.063,30,76,0.5
TSU,97.837,31.173,42.531,24.133,30,77,0.5
TSU,97.671,31.096,42.405,24.17,30,78,0.5
TSU,97.634,31.145,42.276,24.213,30,79,0.5
TSU,97.851,31.05,42.613,24.188,30,80,0.5
TSU,98.058,31.252,42.54,24.266,30,81,0.5
TSU,98.083,31.195,42.468,24.42,30,82,0.5
TSU,98.164,31.266,42.608,24.29,30,83,0.5
TSU,97.777,31.161,42.542,24.074,30,84,0.5
TSU,97.477,31.158,42.314,24.005,30,85,0.5
TSU,97.468,31.151,42.349,23.968,30,86,0.5
TSU,97.847,31.448,42.329,24.07,30,87,0.5
TSU,97.498,31.221,42.222,24.055,30,88,0.5
TSU,100.835,31.415,42.711,26.709,30,89,0.5
TSU,117.417,52.138,41.771,23.508,30,90,0.5
TSU,97.706,31.984,41.954,23.768,30,91,0.5
TSU,95.833,30.48,41.686,23.667,30,92,0.5
TSU,97.046,30.732,42.39,23.924,30,93,0.5
TSU,96.125,30.733,41.684,23.708,30,94,0.5
TSU,96.263,30.886,41.751,23.626,30,95,0.5
TSU,96.179,30.801,41.719,23.659,30,96,0.5
TSU,95.981,30.697,41.532,23.752,30,97,0.5
TSU,95.956,30.713,41.533,23.71,30,98,0.5
TSU,96.144,30.776,41.594,23.774,30,99,0.5
TSU,95.964,30.648,41.47,23.846,30,100,0.5
TSU,96.187,30.807,41.593,23.787,30,101,0.5
TSU,96.396,30.794,41.765,23.837,30,102,0.5
TSU,96.554,30.848,41.679,24.027,30,103,0.5
TSU,96.695,30.67,42.043,23.982,30,104,0.5
TSU,96.827,30.762,42.171,23.894,30,105,0.5
TSU,97.067,30.949,42.066,24.052,30,106,0.5
TSU,99.042,31.511,43.537,23.994,30,107,0.5
TSU,96.838,30.739,42.138,23.961,30,108,0.5
TSU,96.672,30.741,41.883,24.048,30,109,0.5
TSU,97.269,30.81,42.254,24.205,30,110,0.5
TSU,97.473,30.742,42.53,24.201,30,111,0.5
ALB,98.826,31.419,43.106,24.301,30,56,0.5
ALB,98.507,31.002,43.081,24.424,30,57,0.5
ALB,98.422,31.023,43.007,24.392,30,58,0.5
ALB,98.509,31.049,43.027,24.433,30,59,0.5
ALB,98.575,31.034,43.141,24.4,30,60,0.5
ALB,98.971,31.498,43.186,24.287,30,61,0.5
ALB,98.66,31.493,42.899,24.268,30,62,0.5
ALB,98.652,31.458,42.976,24.218,30,63,0.5
ALB,98.952,31.624,42.955,24.373,30,64,0.5
ALB,98.835,31.49,42.923,24.422,30,65,0.5
ALB,98.934,31.51,43.065,24.359,30,66,0.5
ALB,98.823,31.569,42.884,24.37,30,67,0.5
ALB,98.977,31.598,42.931,24.448,30,68,0.5
ALB,101.171,31.51,42.741,26.92,30,69,0.5
ALB,119.341,52.731,42.591,24.019,30,70,0.5
ALB,97.392,30.812,42.564,24.016,30,71,0.5
ALB,97.59,31.214,42.369,24.007,30,72,0.5
ALB,97.763,31.357,42.448,23.958,30,73,0.5
ALB,97.701,31.328,42.379,23.994,30,74,0.5
ALB,97.918,31.227,42.44,24.251,30,75,0.5
ALB,98.031,31.199,42.733,24.099,30,76,0.5
ALB,97.869,31.296,42.361,24.212,30,77,0.5
ALB,98.204,31.035,42.857,24.312,30,78,0.5
ALB,98.226,31.095,42.952,24.179,30,79,0.5
ALB,98.1,31.041,42.821,24.238,30,80,0.5
ALB,98.296,31.029,43.069,24.198,30,81,0.5
ALB,98.048,31.108,42.692,24.248,30,82,0.5
ALB,97.879,31.127,42.585,24.167,30,83,0.5
ALB,97.968,31.045,42.634,24.289,30,84,0.5
ALB,98.135,31.093,42.811,24.231,30,85,0.5
ALB,98.183,31.143,42.707,24.333,30,86,0.5
ALB,98.346,31.537,42.677,24.132,30,87,0.5
ALB,97.75,31.413,42.368,23.969,30,88,0.5
ALB,97.767,31.295,42.496,23.976,30,89,0.5
ALB,100.333,31.337,42.433,26.563,30,90,0.5
ALB,117.632,52.093,41.867,23.672,30,91,0.5
ALB,96.129,30.735,41.742,23.652,30,92,0.5
ALB,95.856,30.737,41.65,23.469,30,93,0.5
ALB,95.723,30.707,41.503,23.513,30,94,0.5
ALB,95.885,30.746,41.557,23.582,30,95,0.5
ALB,95.799,30.759,41.498,23.542,30,96,0.5
ALB,95.766,30.76,41.472,23.534,30,97,0.5
ALB,95.783,30.683,41.497,23.603,30,98,0.5
ALB,95.758,30.607,41.495,23.656,30,99,0.5
ALB,96.008,30.685,41.635,23.688,30,100,0.5
ALB,96.026,30.827,41.57,23.629,30,101,0.5
ALB,96.135,30.823,41.628,23.684,30,102,0.5
ALB,97.102,30.816,42.435,23.851,30,103,0.5
ALB,97.616,31.683,42.121,23.812,30,104,0.5
ALB,97.493,30.773,42.878,23.842,30,105,0.5
ALB,96.218,30.895,41.58,23.743,30,106,0.5
ALB,96.308,30.817,41.683,23.808,30,107,0.5
ALB,96.334,30.799,41.741,23.794,30,108,0.5
ALB,96.593,30.861,41.91,23.822,30,109,0.5
ALB,96.922,30.875,42.085,23.962,30,110,0.5
HUL,130.911,64.092,42.838,23.981,30,57,0.5
HUL,97.317,30.97,42.434,23.913,30,58,0.5
HUL,97.349,30.901,42.469,23.979,30,59,0.5
HUL,97.663,30.928,42.706,24.029,30,60,0.5
HUL,97.896,31.013,42.852,24.031,30,61,0.5
HUL,97.682,30.976,42.75,23.956,30,62,0.5
HUL,97.82,31.038,42.737,24.045,30,63,0.5
HUL,97.883,31.041,42.691,24.151,30,64,0.5
HUL,98.37,31.372,42.839,24.159,30,65,0.5
HUL,97.638,31.0,42.573,24.065,30,66,0.5
HUL,97.706,30.977,42.629,24.1,30,67,0.5
HUL,97.801,31.025,42.677,24.099,30,68,0.5
HUL,97.879,30.998,42.63,24.251,30,69,0.5
HUL,98.11,31.168,42.609,24.333,30,70,0.5
HUL,97.796,31.184,42.535,24.077,30,71,0.5
HUL,97.891,31.181,42.572,24.138,30,72,0.5
HUL,98.216,31.05,42.946,24.22,30,73,0.5
HUL,97.862,31.07,42.542,24.25,30,74,0.5
HUL,100.798,31.287,42.578,26.933,30,75,0.5
HUL,118.699,51.92,42.869,23.91,30,76,0.5
HUL,96.858,30.754,42.343,23.761,30,77,0.5
HUL,96.725,30.667,42.271,23.787,30,78,0.5
HUL,96.626,30.673,42.224,23.729,30,79,0.5
HUL,96.652,30.667,42.124,23.861,30,80,0.5
HUL,96.548,30.619,42.152,23.777,30,81,0.5
HUL,96.647,30.719,41.983,23.945,30,82,0.5
HUL,97.254,31.001,42.31,23.943,30,83,0.5
HUL,96.837,30.844,42.049,23.944,30,84,0.5
HUL,96.691,30.738,41.973,23.98,30,85,0.5
HUL,96.578,30.717,41.966,23.895,30,86,0.5
HUL,96.935,30.961,41.987,23.987,30,87,0.5
HUL,96.784,30.819,41.983,23.982,30,88,0.5
HUL,96.692,30.777,41.947,23.968,30,89,0.5
HUL,96.959,30.812,42.04,24.107,30,90,0.5
HUL,96.795,30.86,41.931,24.004,30,91,0.5
HUL,96.723,30.847,41.94,23.936,30,92,0.5
HUL,100.083,32.593,42.653,24.837,30,93,0.5
HUL,97.476,30.911,42.495,24.07,30,94,0.5
HUL,97.088,30.911,42.126,24.051,30,95,0.5
HUL,99.569,30.889,42.038,26.642,30,96,0.5
HUL,116.108,50.894,41.664,23.55,30,97,0.5
HUL,95.76,30.369,41.852,23.539,30,98,0.5
HUL,95.59,30.232,41.871,23.487,30,99,0.5
HUL,95.119,30.234,41.321,23.564,30,100,0.5
HUL,94.834,30.17,41.145,23.519,30,101,0.5
HUL,95.226,30.362,41.251,23.613,30,102,0.5
HUL,95.146,30.228,41.355,23.563,30,103,0.5
HUL,95.494,30.323,41.489,23.682,30,104,0.5
HUL,95.167,30.13,41.402,23.635,30,105,0.5
HUL,95.529,30.411,41.374,23.744,30,106,0.5
HUL,95.921,30.525,41.612,23.784,30,107,0.5
HUL,95.994,30.629,41.595,23.77,30,108,0.5
HUL,95.786,30.557,41.436,23.793,30,109,0.5
HUL,95.736,30.629,41.384,23.723,30,110,0.5
HUL,95.602,30.546,41.304,23.752,30,111,0.5
OCO,99.094,32.005,42.719,24.37,30,56,0.5
OCO,98.771,31.255,43.007,24.509,30,57,0.5
OCO,98.625,31.246,42.915,24.464,30,58,0.5
OCO,98.64,31.171,42.891,24.578,30,59,0.5
OCO,98.874,31.245,42.978,24.651,30,60,0.5
OCO,99.152,31.404,43.089,24.659,30,61,0.5
OCO,99.422,31.252,43.382,24.788,30,62,0.5
OCO,99.312,31.189,43.409,24.714,30,63,0.5
OCO,101.642,31.308,42.956,27.378,30,64,0.5
OCO,119.014,52.676,42.347,23.991,30,65,0.5
OCO,97.599,31.175,42.399,24.025,30,66,0.5
OCO,97.363,31.319,42.14,23.904,30,67,0.5
OCO,97.537,31.174,42.329,24.034,30,68,0.5
OCO,97.843,31.282,42.383,24.178,30,69,0.5
OCO,97.902,31.35,42.448,24.104,30,70,0.5
OCO,98.911,31.653,43.083,24.175,30,71,0.5
OCO,98.12,31.12,42.845,24.155,30,72,0.5
OCO,98.332,31.57,42.478,24.284,30,73,0.5
OCO,98.185,31.445,42.472,24.268,30,74,0.5
OCO,99.363,31.9,43.094,24.369,30,75,0.5
OCO,98.655,31.553,42.777,24.325,30,76,0.5
OCO,98.407,31.49,42.677,24.24,30,77,0.5
OCO,98.42,31.474,42.691,24.255,30,78,0.5
OCO,98.494,31.546,42.7,24.248,30,79,0.5
OCO,98.665,31.521,42.891,24.253,30,80,0.5
OCO,98.549,31.543,42.749,24.257,30,81,0.5
OCO,98.372,31.492,42.678,24.202,30,82,0.5
OCO,98.556,31.562,42.663,24.331,30,83,0.5
OCO,101.21,31.546,42.7,26.964,30,84,0.5
OCO,119.322,52.935,42.397,23.99,30,85,0.5
OCO,96.887,31.059,41.959,23.869,30,86,0.5
OCO,96.704,30.989,41.875,23.84,30,87,0.5
OCO,96.226,30.898,41.549,23.779,30,88,0.5
OCO,96.354,31.008,41.594,23.752,30,89,0.5
OCO,97.229,31.212,42.148,23.869,30,90,0.5
OCO,96.58,31.059,41.755,23.766,30,91,0.5
OCO,96.814,31.07,41.869,23.875,30,92,0.5
OCO,96.552,31.088,41.717,23.747,30,93,0.5
OCO,96.608,31.053,41.754,23.801,30,94,0.5
OCO,96.621,31.034,41.826,23.761,30,95,0.5
OCO,96.592,31.025,41.766,23.801,30,96,0.5
OCO,96.679,31.035,41.852,23.792,30,97,0.5
OCO,96.649,31.094,41.772,23.783,30,98,0.5
OCO,98.049,31.188,43.027,23.834,30,99,0.5
OCO,96.975,31.151,42.048,23.776,30,100,0.5
OCO,96.656,31.026,41.861,23.769,30,101,0.5
OCO,97.117,31.177,42.045,23.895,30,102,0.5
OCO,97.726,31.483,42.304,23.939,30,103,0.5
OCO,97.784,31.552,42.293,23.939,30,104,0.5
OCO,97.091,31.083,42.138,23.87,30,105,0.5
OCO,98.631,31.094,42.116,25.421,30,106,0.5
OCO,97.145,31.023,42.181,23.941,30,107,0.5
OCO,98.707,32.402,42.373,23.932,30,108,0.5
OCO,97.393,31.146,42.266,23.981,30,109,0.5
OCO,97.415,31.133,42.224,24.058,30,110,0.5
GAS,99.059,31.86,42.743,24.456,30,56,0.5
GAS,98.744,31.254,42.848,24.642,30,57,0.5
GAS,98.503,31.305,42.705,24.493,30,58,0.5
GAS,98.664,31.344,42.718,24.602,30,59,0.5
GAS,99.099,31.457,42.995,24.647,30,60,0.5
GAS,99.078,31.353,43.11,24.615,30,61,0.5
GAS,99.287,31.21,43.311,24.766,30,62,0.5
GAS,99.452,31.4,43.321,24.731,30,63,0.5
GAS,98.929,31.383,43.016,24.53,30,64,0.5
GAS,98.656,31.329,42.886,24.441,30,65,0.5
GAS,101.456,31.328,42.787,27.341,30,66,0.5
GAS,124.565,57.71,42.728,24.127,30,67,0.5
GAS,97.689,31.44,42.233,24.016,30,68,0.5
GAS,97.492,30.978,42.383,24.131,30,69,0.5
GAS,97.521,30.874,42.396,24.251,30,70,0.5
GAS,97.949,31.153,42.548,24.248,30,71,0.5
GAS,97.791,30.98,42.45,24.361,30,72,0.5
GAS,97.702,30.968,42.47,24.264,30,73,0.5
GAS,98.036,31.193,42.487,24.356,30,74,0.5
GAS,98.094,31.173,42.541,24.38,30,75,0.5
GAS,97.868,31.145,42.536,24.187,30,76,0.5
GAS,98.104,31.195,42.586,24.323,30,77,0.5
GAS,98.192,31.232,42.57,24.39,30,78,0.5
GAS,98.16,31.096,42.716,24.348,30,79,0.5
GAS,98.379,31.256,42.673,24.45,30,80,0.5
GAS,98.4,31.171,42.747,24.482,30,81,0.5
GAS,98.615,31.351,42.788,24.476,30,82,0.5
GAS,98.55,31.301,42.807,24.442,30,83,0.5
GAS,98.832,31.368,42.942,24.522,30,84,0.5
GAS,100.432,31.182,42.455,26.795,30,85,0.5
GAS,119.77,53.98,41.978,23.812,30,86,0.5
GAS,96.112,30.887,41.506,23.719,30,87,0.5
GAS,96.622,31.142,41.747,23.733,30,88,0.5
GAS,96.313,31.058,41.573,23.682,30,89,0.5
GAS,96.45,31.034,41.612,23.804,30,90,0.5
GAS,96.629,31.148,41.595,23.886,30,91,0.5
GAS,96.802,31.122,41.764,23.916,30,92,0.5
GAS,96.537,31.022,41.7,23.815,30,93,0.5
GAS,96.742,31.023,41.793,23.926,30,94,0.5
GAS,96.571,30.968,41.751,23.852,30,95,0.5
GAS,96.631,30.98,41.74,23.911,30,96,0.5
GAS,99.291,31.165,41.852,26.274,30,97,0.5
GAS,116.481,51.887,41.099,23.495,30,98,0.5
GAS,94.805,30.509,40.913,23.383,30,99,0.5
GAS,95.293,30.758,41.137,23.398,30,100,0.5
GAS,95.341,30.735,41.065,23.541,30,101,0.5
GAS,95.411,30.776,41.156,23.479,30,102,0.5
GAS,95.511,30.71,41.288,23.513,30,103,0.5
GAS,95.228,30.647,41.016,23.565,30,104,0.5
GAS,95.334,30.673,41.111,23.55,30,105,0.5
GAS,95.511,30.714,41.158,23.639,30,106,0.5
GAS,95.389,30.6,41.223,23.566,30,107,0.5
GAS,95.853,30.833,41.349,23.671,30,108,0.5
GAS,95.908,30.912,41.329,23.667,30,109,0.5
GAS,96.086,30.888,41.288,23.91,30,110,0.5
BOT,98.259,31.351,42.663,24.245,30,56,0.5
BOT,98.837,31.119,43.321,24.397,30,57,0.5
BOT,98.643,31.127,43.121,24.395,30,58,0.5
BOT,100.087,31.083,44.295,24.709,30,59,0.5
BOT,99.206,31.184,43.504,24.518,30,60,0.5
BOT,98.654,31.034,43.072,24.548,30,61,0.5
BOT,98.968,30.959,43.356,24.653,30,62,0.5
BOT,99.425,31.373,43.349,24.703,30,63,0.5
BOT,99.112,31.409,43.189,24.514,30,64,0.5
BOT,99.187,31.524,43.182,24.481,30,65,0.5
BOT,103.145,31.822,43.874,27.449,30,66,0.5
BOT,121.081,54.41,42.543,24.128,30,67,0.5
BOT,96.454,30.501,42.067,23.886,30,68,0.5
BOT,97.287,31.063,42.254,23.97,30,69,0.5
BOT,97.718,31.204,42.422,24.092,30,70,0.5
BOT,97.765,31.183,42.454,24.128,30,71,0.5
BOT,97.918,31.142,42.597,24.179,30,72,0.5
BOT,97.662,30.897,42.483,24.282,30,73,0.5
BOT,98.285,31.078,42.852,24.355,30,74,0.5
BOT,97.73,31.02,42.534,24.176,30,75,0.5
BOT,97.998,31.34,42.454,24.204,30,76,0.5
